web-scraper-order,web-scraper-start-url,Name,Units Sold,Price
1759720022-141,https://shopee.co.th/beautrium_official#product_list,ZACT Smoker's Toothpaste ยาสีฟัน 160g,30 sold,55
1759720022-142,https://shopee.co.th/beautrium_official#product_list,NEO COSMO Soft Contact Lens Monet Brown คอนแทคเลนส์ 60g,393 sold,350
1759720022-143,https://shopee.co.th/beautrium_official#product_list,ELLIPS Dry Shampoo ดรายแชมพู 50ml,2k+ sold,109
1759720022-144,https://shopee.co.th/beautrium_official#product_list,SKIN1004 Madagascar Centella Watergel Sheet Ampoule Mask มาส์กแผ่น 25ml,131 sold,69
1759720022-145,https://shopee.co.th/beautrium_official#product_list,KARISMA Extra Large Facial Cotton Pads สำลี 120 pads,1k+ sold,82
1759720022-146,https://shopee.co.th/beautrium_official#product_list,DE LEAF THANAKA Pomegranate Ageless Glow Moisturizing Gel ครีมบำรุงผิวหน้า 40g,165 sold,259
1759720022-147,https://shopee.co.th/beautrium_official#product_list,SMOOTH-E Cream Plus White บำรุงผิวหน้า 10g,10 sold,110
1759720022-148,https://shopee.co.th/beautrium_official#product_list,PLANTNERY Tea Tree First Toner โทนเนอร์ 250ml,432 sold,159
1759720022-149,https://shopee.co.th/beautrium_official#product_list,CETAPHIL Gentle Skin Cleanser โฟมล้างหน้า 125ml,878 sold,260
1759720022-150,https://shopee.co.th/beautrium_official#product_list,KATE TOKYO Lip Monster ลิปสติก 3g,390 sold,414
1759720022-151,https://shopee.co.th/beautrium_official#product_list,JABS Bright Booster UV Protection Body Lotion SPF50 PA+++ ผลิตภัณฑ์บำรุงผิวกาย 450ml,525 sold,189
1759720022-152,https://shopee.co.th/beautrium_official#product_list,JOHNSON pH 5.5 Nourishing Body Wash With Honey ผลิตภัณฑ์ทำความสะอาดผิวกาย 750ml,133 sold,199
1759720022-153,https://shopee.co.th/beautrium_official#product_list,PURICAS Dragon's Blood Scar Gel เจลลดรอยแผลเป็น 3g,416 sold,125
1759720022-154,https://shopee.co.th/beautrium_official#product_list,BANANA BOAT Protect Moisture Lotion SPF50+ PA++++ โลชั่นกันแดด 50ml,8k+ sold,199
1759720022-155,https://shopee.co.th/beautrium_official#product_list,BIORE Perfect Cleansing Cotton Make Up Remover ที่เช็ดเครื่องสำอาง 10pcs,981 sold,75
1759720022-156,https://shopee.co.th/beautrium_official#product_list,LULULUN Face Mask Tohoku มาส์กแผ่น 7 sheets,75 sold,179
